ID,Council_District,Amount,Household Size,Race,Ethnicity,Gender,DATE,Zip_Code,ObjectId,GlobalID
1225,23,6830,5,White,Non-Hispanic,Male,7/8/2021,40229,1308,b233ae63-8250-4700-b972-7ca7f2ec012c
1226,24,14625,5,White,Non-Hispanic,Female,8/9/2021,40219,1309,9277f151-9aec-4c7c-b9a9-aacdd33cf895
1227,24,4321.15,1,African American,Non-Hispanic,Male,11/12/2021,40219,1310,214a428d-93cc-4123-8ea6-c37f24f70756
1228,24,9162,2,African American,Non-Hispanic,Female,10/22/2021,40219,1311,1c93df32-0bae-4fd2-bf84-731cf9ca7b51
1229,24,9775,3,African American,Non-Hispanic,Male,10/8/2021,40228,1312,813045b1-3c85-4ed9-b06d-d64f85304741
1230,24,10180.5,3,White,Hispanic,Female,11/1/2021,40219,1313,2f113ce9-421a-47a8-ba70-fa734225cea8
1231,24,11921,1,African American,Non-Hispanic,Male,10/18/2021,40219,1314,3efe95c3-d7ee-43aa-8daa-c58dd8f2b985
1232,24,8323.47,3,White,Non-Hispanic,Female,11/17/2021,40291,1315,a6ee3efc-824c-46d3-af46-028497e352bd
1233,24,7922.71,1,African American,Non-Hispanic,Female,9/10/2021,40291,1316,0a0333c9-799c-4958-96d9-90869e712437
1234,24,9727,3,African American,Non-Hispanic,Female,8/4/2021,40219,1317,1e9faad7-1c95-460e-8cef-4e36fc98ee91
1235,24,8044,3,African American,Non-Hispanic,Female,7/29/2021,40219,1318,dd165b66-196f-4538-b433-52bda72cca0b
1236,24,11000,2,White,Non-Hispanic,Female,7/30/2021,40229,1319,6a7e3bf0-1994-46c0-af84-7e21a8c43e96
1237,24,13835,2,African American,Non-Hispanic,Female,8/9/2021,40228,1320,378889bd-159c-4ddc-8c64-2f5109d24db4
1238,24,2863,2,White,Non-Hispanic,Male,2/2/2022,40229,1321,259c2e22-6b68-40d9-ae33-79a0dc92495d
1239,24,2420,1,White,Non-Hispanic,Male,8/24/2021,40229,1322,d8954e0f-fea2-46bf-b20a-652a49f3c32c
1240,24,3965,2,African American,Non-Hispanic,Male,8/3/2021,40219,1323,2e8fcf99-f190-4e71-a951-97571d1d45f8
1241,24,5788.3,1,African American,Non-Hispanic,Male,11/12/2021,40219,1324,77b524eb-07bd-4107-b85a-9c202f3cedd7
1242,24,1955,3,Others,Hispanic,Female,2/2/2022,40229,1325,4d3d775d-18ed-4dfd-b911-873627125458
1243,24,8500,1,Mixed Race,Non-Hispanic,Male,8/2/2021,40219,1326,9288486a-e859-4d97-804e-da9a77ec5be5
1244,24,9351,2,White,Non-Hispanic,Male,9/8/2021,40291,1327,c74a5f55-1ff2-4bb1-acd2-1ad7f8e9d6ea
1245,24,13200,2,White,Non-Hispanic,Female,10/22/2021,40219,1328,78a414ae-b75f-4ab8-8d22-7505254cf3f3
1246,24,2395,5,White,Non-Hispanic,Male,7/7/2021,40291,1329,eb686f4f-489f-4a83-838b-83ec11a98a59
1247,24,5557,5,White,Non-Hispanic,Male,7/7/2021,40291,1330,6e0a6133-2295-435d-8552-3be54fcb0564
1248,24,8282,3,White,Non-Hispanic,Female,8/31/2021,40219,1331,98484c0b-070c-4333-9616-d208ec1e471d
1458,13,10871,2,African American,Non-Hispanic,Female,11/8/2021,40219,1332,bbe8d0c7-928d-47bc-b30d-7e5a0de1a1a8
1407,4,850,1,African American,Non-Hispanic,Female,12/22/2021,40203,1333,1d8f405f-493d-4ef3-8328-15ae5bf6db26
1459,13,8590,3,African American,Non-Hispanic,Female,9/9/2021,40219,1334,cd010dd9-04e7-409f-a884-fbdc6fcdd81d
1309,25,6875,1,African American,Non-Hispanic,Male,9/1/2021,40214,1335,d2195099-f39c-4380-9564-1b85485cdf35
1408,12,5130,2,White,Non-Hispanic,Female,10/25/2021,40216,1336,b1224331-d054-4ee4-a61d-834c7468d0dc
1460,13,8804,3,White,Non-Hispanic,Male,9/15/2021,40219,1337,ad486954-634c-4c32-b3d6-3bba44ae4eeb
1310,25,2795,1,African American,Non-Hispanic,Male,9/22/2021,40214,1338,215a7120-4394-4118-8b45-7e586bab785b
1361,26,5031,6,African American,Non-Hispanic,Male,7/7/2021,40220,1339,d4218107-c09b-42ac-8390-46e715000eca
1409,10,663,1,African American,Non-Hispanic,Female,12/10/2021,40218,1340,e387885b-4fdf-4650-9437-e37d1c22e080
1461,4,2595.7,1,African American,Non-Hispanic,Male,12/22/2021,40202,1341,b6797481-c426-46f9-89fe-f57739af61c7
1311,25,2640.72,1,Others,Hispanic,Female,8/19/2021,40214,1342,d27823b7-231f-404a-b423-123017223e3b
1362,26,17526,6,African American,Non-Hispanic,Male,7/7/2021,40220,1343,cf01a715-c66e-44da-825b-ef31794ac8fe
1410,10,867,1,African American,Non-Hispanic,Male,11/18/2021,40218,1344,3261fe6d-aebc-4278-8760-fb2c0db5d919
1462,4,1355,1,African American,Non-Hispanic,Female,10/29/2021,40202,1345,dacd5be3-f305-44ea-afe1-68717c87d0da
1312,25,3000,1,White,Non-Hispanic,Female,10/6/2021,40272,1346,618cb149-f3a7-42eb-97cb-0c61fad90374
1363,26,3289.05,3,Others,Non-Hispanic,Male,3/2/2022,40291,1347,9824304d-64ae-40db-8ecf-a9af9002cfaf
1411,10,888,1,African American,Non-Hispanic,Female,11/18/2021,40218,1348,23547326-827d-452a-b88f-b196bb83c2c5
1463,4,2046,1,African American,Non-Hispanic,Female,12/3/2021,40202,1349,53f12511-2801-4d94-b635-c95795fa6496
1313,25,8000,1,White,Non-Hispanic,Female,10/1/2021,40272,1350,ddc2de6b-ab17-4fef-b2bf-8432a847ab6d
1364,26,6250,1,White,Non-Hispanic,Male,10/5/2021,40220,1351,fcad8573-d7c2-4cea-8c0a-fb0484d699ab
1412,10,771,1,African American,Non-Hispanic,Male,11/18/2021,40218,1352,4febaf0d-aea2-41fa-b1e5-6717d07a3ca5
1413,2,9913.74,7,White,Non-Hispanic,Female,10/19/2021,40218,1353,bca4d853-559d-4521-abf2-8d6d3a90af72
1414,2,6693.84,1,African American,Non-Hispanic,Female,9/3/2021,40218,1354,990c4853-0230-40ad-a46f-8b7385f875c4
1415,6,2209,1,White,Non-Hispanic,Female,10/13/2021,40203,1355,0d09f873-b359-425d-bb6f-bace07bce6a4
1416,10,6750,1,African American,Non-Hispanic,Female,10/22/2021,40213,1356,8d83bab7-a05d-4eca-b2bc-e0042a2b4bb2
1417,8,8986.19,1,African American,Non-Hispanic,Male,10/25/2021,40205,1357,3d19df02-4a51-4e52-a178-9970869a2d2d
1418,6,360,1,African American,Non-Hispanic,Male,12/22/2021,40210,1358,88a74507-e6de-4e52-9559-df44fcb5ced4
1419,3,1725,2,White,Non-Hispanic,Female,7/8/2021,40215,1359,189ea947-e1f1-4598-bd74-17d26a19fcea
1420,3,4025,2,White,Non-Hispanic,Female,7/8/2021,40215,1360,58c4af41-5b2d-41f2-a8ea-5fc1d6d1f583
1421,3,1725,2,White,Non-Hispanic,Female,7/30/2021,40215,1361,7f2776e6-b9ff-4685-bc71-cfdac58d55c5
1422,12,5880,1,African American,Non-Hispanic,Female,9/3/2021,40216,1362,2f636d56-a557-4f84-82d1-a7fd244ff282
1423,3,8540,2,African American,Non-Hispanic,Female,11/1/2021,40216,1363,663d1653-9b21-4b03-a16c-402007cabb66
1424,10,1800,1,African American,Non-Hispanic,Male,7/7/2021,40218,1364,aaf76a7f-5498-4144-8327-d02077fa4f81
1425,3,1270,1,African American,Non-Hispanic,Male,10/14/2021,40216,1365,5c6d2555-2a70-434a-a47b-5a7f864e840c
1426,3,3375,1,White,Non-Hispanic,Female,10/14/2021,40216,1366,0adde0fb-4579-4bc8-a633-c9a09233151c
1427,3,2285,5,African American,Non-Hispanic,Male,10/14/2021,40216,1367,bfaab1c1-9af6-4073-97a2-e78ad952cb63
1428,3,3310,1,African American,Non-Hispanic,Male,10/14/2021,40216,1368,29d667b8-09ce-4eaa-bc71-57faff67ed7d
1429,26,7200,2,African American,Non-Hispanic,Male,10/18/2021,40218,1369,c81bfcfe-94f0-443e-81ee-349da07d36cb
1430,10,3392.1,1,White,Non-Hispanic,Male,10/20/2021,40218,1370,550ae1cb-56de-49ab-873d-571b988e39f4
1431,6,5181,1,Others,Non-Hispanic,Male,10/13/2021,40203,1371,07edfc08-1ecc-4bdf-9b04-a33f2059e908
1432,5,5060,5,African American,Non-Hispanic,Male,8/10/2021,40212,1372,9e207d42-2593-4f38-a920-e46fa6f4cb70
1433,8,7700,1,White,Non-Hispanic,Female,11/4/2021,40204,1373,1f644cb9-59bd-478c-8ad5-839488831712
1434,4,14835,1,African American,Non-Hispanic,Male,10/8/2021,40206,1374,8b66c7d9-9788-4411-8bfe-afdb9723b5ee
1435,4,10712,1,Mixed Race,Non-Hispanic,Male,11/8/2021,40206,1375,2e4c9b4c-7237-42dc-a709-f7fca65c0dd9
1436,12,8525,5,African American,Non-Hispanic,Female,11/18/2021,40214,1376,aab5238f-0728-465c-a7d6-e6d2b0a65a37
1437,11,3714,3,White,Non-Hispanic,Female,7/21/2021,40299,1377,654a8f9d-52e4-48c2-8e29-e7d68935ca2e
1438,11,6375,2,White,Non-Hispanic,Female,9/4/2021,40299,1378,33a6402d-e2e1-4479-8964-72e9f9b30a66
1439,11,6975,2,White,Non-Hispanic,Female,9/4/2021,40299,1379,76f31ec5-0896-4e7a-9bf9-c29fa163e4d3
1440,11,6425,1,African American,Non-Hispanic,Male,8/5/2021,40299,1380,9d690406-126b-4597-87b8-492648261287
1441,11,14088,2,White,Non-Hispanic,Female,8/2/2021,40299,1381,0b2e48f7-1dfc-46b7-9792-17a8bf15a67f
1442,24,3027,2,African American,Non-Hispanic,Female,7/8/2021,40219,1382,8b9963f2-2a8a-46e9-a954-addb895ef06f
1443,24,5554,2,African American,Non-Hispanic,Female,7/8/2021,40219,1383,50bfd924-84b9-401d-b016-6815989fe13a
1444,11,8836,2,White,Non-Hispanic,Male,8/19/2021,40299,1384,87eff8e4-8324-4fad-aa9e-3bedfe609fa3
1445,11,9713.85,4,Others,Non-Hispanic,UNKNOWN,11/9/2021,40299,1385,24b4eddf-0332-49af-b2ce-19b0ae428285
1446,26,3567,2,African American,Non-Hispanic,Male,7/8/2021,40220,1386,14d3e6f3-0d91-4442-a67e-15cacbf47fd8
1447,15,3000,2,Others,Non-Hispanic,Male, ,40214,1387,ec671f36-110e-492b-bc72-fc519a836d02
1448,10,9012.06,1,African American,Non-Hispanic,Female,9/2/2021,40218,1388,745226e8-6181-4f05-a255-a642286ce7bb
1449,3,9691,3,African American,Non-Hispanic,Female,8/27/2021,40215,1389,ef3ca943-9734-4848-ab8e-b85fff1fae9b
1450,10,4180.75,3,White,Non-Hispanic,Female,10/25/2021,40218,1390,ba0b215b-9f8a-4571-a195-4bb983f46294
1451,10,7085,2,African American,Non-Hispanic,Female,8/23/2021,40218,1391,2f0ad49d-f11a-41ed-86cb-3c7baae4d75e
1452,12,7205.07,1,African American,Non-Hispanic,Female,6/27/2022,40214,1392,f8286fed-e3d0-4d7d-b34d-8d789088baf7
1464,4,1618,1,White,Non-Hispanic,Female,12/3/2021,40202,1393,53d4ba55-d15f-4c23-ac54-509a94a869ee
1314,25,5594,4,African American,Non-Hispanic,Male,8/26/2021,40214,1394,94a56d92-4d26-45ce-a1b2-130a302c941c
1365,26,2516,3,Mixed Race,Non-Hispanic,Female,7/15/2021,40218,1395,31af523d-953f-49f4-9ede-269c54966bf9
1315,25,9730,1,African American,Non-Hispanic,Male,9/10/2021,40272,1396,aa98e14d-7fc6-460b-84cc-0a5fa7d59df0
1465,4,2118,1,African American,Non-Hispanic,Female,12/22/2021,40202,1397,ab2e6e4c-a0c2-458b-a0a3-29c71ff32e12
1366,26,11471.14,4,Mixed Race,Hispanic,Female,11/12/2021,40291,1398,8bdfd9ff-7576-47b4-a009-7f6ba35f3ad9
1316,25,5278,2,African American,Non-Hispanic,Male,7/30/2021,40272,1399,54d2f872-74de-4b44-813f-3b1a7a67d921
1466,4,1068,1,African American,Non-Hispanic,Male,11/5/2021,40202,1400,659ae0d4-e596-4ea1-a2a8-21356cbf0b0f
1367,26,2278.41,1,Others,Non-Hispanic,Female,3/2/2022,40291,1401,c7069884-8723-46c1-b221-6558d09eb400
1317,25,1800,1,African American,Non-Hispanic,Female,7/1/2021,40214,1402,78a9f96e-868d-43ff-bd90-7922a144b003
1467,4,591,1,African American,Non-Hispanic,Female,11/5/2021,40202,1403,c4f571b7-a603-434f-a49c-febfd3eb0560
1368,26,12578.8,1,African American,Non-Hispanic,Male,11/8/2021,40220,1404,d9c9735f-957e-4df8-82ce-d0500516abbc
1318,25,4150,1,African American,Non-Hispanic,Female,7/1/2021,40214,1405,26ec3f0c-9139-476d-9963-32bdddda163b
1468,4,1092,1,African American,Non-Hispanic,Female,12/3/2021,40202,1406,05d7a7da-40ef-451e-95aa-6e443c9f80c5
1369,26,7936.76,1,Others,Non-Hispanic,Female,3/2/2022,40291,1407,600df8bc-bc24-4859-9583-dc321df039e4
1319,25,7800,1,White,Non-Hispanic,female,10/6/2021,40214,1408,a5922c04-8c94-4135-86b1-5f9266438345
1469,7,7950,1,Others,Non-Hispanic,Male,9/23/2021,40207,1409,19d51421-3b85-4486-8f78-b4b299fe24d0
1370,26,6582,3,African American,Non-Hispanic,Male,7/29/2021,40218,1410,9d86618b-2140-427b-8e4b-6c83609d1ad1
1320,25,14000,5,White,Non-Hispanic,Female,8/10/2021,40214,1411,89300256-f76b-4d81-9fd8-240ad9ad96b4
1470,7,12024,2,White,Non-Hispanic,Female,8/11/2021,40207,1412,a016257a-fbf1-48cc-94eb-b82d3c67b3d4
1371,26,3694.42,1,Others,Non-Hispanic,Male,3/2/2022,40291,1413,d72c5107-b95e-4626-aa22-0b14343991dc
1321,25,15200,6,White,Non-Hispanic,Male,10/19/2021,40214,1414,8b468a1f-9aa5-4a46-8800-73edbe97109e
1322,26,2412,2,White,Non-Hispanic,Female,7/12/2021,40291,1415,dcd4a917-e9b7-4041-9278-c6d54784dafd
1323,26,2672.21,2,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1416,fb5a6b28-737f-4198-9c12-21547324c56c
1324,26,8580.84,2,White,Non-Hispanic,Female,10/25/2021,40220,1417,59676af3-397c-4464-bf60-219c6659c15d
1325,26,6528.26,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1418,3e2134f9-82e9-4fb5-8ad6-22e7fbe864c4
1326,26,4920,1,African American,Non-Hispanic,Female,10/19/2021,40299,1419,0c2a6e56-a4d5-4855-a9ae-4bbc2d9c2348
1327,26,2570,1,African American,Non-Hispanic,Female,10/11/2021,40220,1420,8e47c787-1fbc-430c-9e55-f37f2ee8e81c
1328,26,8270,1,White,Non-Hispanic,Male,8/18/2021,40220,1421,425aab86-909a-46e6-b01a-2a569a7bacb7
1329,26,2976.75,4,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1422,bccb4525-a43f-40de-8010-53ec70729739
1330,26,6771,3,African American,Non-Hispanic,Female,7/8/2021,40207,1423,ef998634-5f8a-4dca-b939-67e7074ec532
1331,26,12748,3,African American,Non-Hispanic,Female,7/8/2021,40207,1424,01d52b44-083f-48a3-8a60-534565e1b0c5
1332,26,10894,1,White,Non-Hispanic,Female,7/30/2021,40207,1425,fc41d8f5-58d2-4e8c-adfc-6290075e3f3c
1333,26,6141,2,African American,Non-Hispanic,Female, ,40220,1426,4055758f-2f59-4e0b-b485-3287b5517812
1334,26,10400,1,Mixed Race,Hispanic,Female,11/1/2021,40299,1427,c83f18e6-e15b-4ec1-b7ba-2e97908f9919
1335,26,10808.98,1,White,Hispanic,Male,11/4/2021,40207,1428,71412bec-e06f-4a63-af8a-536ee9ae19e2
1336,26,7745,1,African American,Non-Hispanic,Female,8/27/2021,40218,1429,71540921-dedf-4773-a2a3-ccb48159633c
1337,26,1693.93,1,Others,Non-Hispanic,Female,3/2/2022,40291,1430,e62976e8-0229-4f88-8bec-7aaffab08ea8
1338,26,3202.88,1,Others,Non-Hispanic,Male,3/2/2022,40291,1431,86987eab-4fba-4e83-8049-c262b100f878
1339,26,744.5,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1432,2ffa28ca-244b-48be-a305-580b1d11a76d
1340,26,2391.44,2,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1433,4bf66d12-5541-495d-9b67-c94199cfe951
1341,26,10904,1,African American,Non-Hispanic,Female,8/31/2021,40220,1434,d2c54d19-2008-4b73-a6f9-4f4dbdf32f42
1342,26,6585.77,2,African American,Non-Hispanic,Female,11/1/2021,40207,1435,37c9297c-bb4f-462e-bb8b-62a619de567d
1343,26,8429.29,3,African American,Non-Hispanic,Female,10/22/2021,40218,1436,110522f7-7544-407e-a01c-2cb6f85eda4a
1344,26,9765,2,White,Non-Hispanic,Female,7/29/2021,40207,1437,48e0696e-4553-423b-83f7-6b55ff345ca1
1345,26,6951,1,African American,Non-Hispanic,Male,11/12/2021,40207,1438,447153d0-3e82-45d5-8fd2-671f391a1874
1346,26,19884.54,1,African American,Non-Hispanic,Female,11/12/2021,40291,1439,07cdf27d-b407-47df-9f78-af928a79a786
1347,26,22977,1,White,Non-Hispanic,Female,10/25/2021,40291,1440,168fe694-6680-47d5-ad22-013c1043115b
1348,26,11291,3,African American,Non-Hispanic,Female,9/22/2021,40218,1441,e1f31ce6-2518-420e-928f-fefa2597711d
1349,26,10918.85,3,Others,Non-Hispanic,UNKNOWN,11/18/2021,40291,1442,ff5049c6-0c85-45a2-ac22-3246ad615667
1350,26,10075.32,4,Mixed Race,Non-Hispanic,Male,11/8/2021,40291,1443,da4f469f-0e7b-4cf1-9e1b-ef6ef363a1ca
1372,26,8569.39,1,African American,Non-Hispanic,Female,11/4/2021,40207,1444,dd1b89bb-4f17-429f-b513-c4e665c4a1dd
1373,26,11123.14,1,African American,Non-Hispanic,Female,10/22/2021,40207,1445,74d9c093-235f-4f9f-90c4-f0a551833044
1374,26,9000,1,White,Non-Hispanic,Female,11/18/2021,40218,1446,f3bed5e2-f80f-4777-ab66-e29821c29fa7
1375,26,5744.7,1,White,Non-Hispanic,Female,11/9/2021,40218,1447,5b461475-f75b-448c-a00f-fcd4cda50fcb
1471,10,680,1,White,Non-Hispanic,Male,11/5/2021,40218,1448,b2053763-b574-496c-ad26-fd4808f8058d
1376,26,5055.6,2,Others,Non-Hispanic,Male,3/2/2022,40291,1449,c55b67fc-fbbf-4008-b03a-d02e8e09f876
1377,26,9417,1,White,Non-Hispanic,Male,9/3/2021,40220,1450,8c65b412-f5e9-45ef-94c8-5343c2bd95eb
1472,10,648.8,1,African American,Non-Hispanic,Male,11/5/2021,40218,1451,a2825857-4d71-47e4-9796-73f0950e6a23
1378,26,6079.75,1,African American,Non-Hispanic,Female,10/22/2021,40220,1452,880886e4-801b-46f8-a7f7-5a65ef00bb40
1473,10,739,1,African American,Non-Hispanic,Female,11/5/2021,40218,1453,8ff82b7d-b0a7-4834-8c32-d3a12368cacb
1379,26,4556.04,1,African American,Non-Hispanic,Male,10/19/2021,40218,1454,8291e8fd-2ea4-4c32-946e-dddecdfb49f7
1474,10,658,1,African American,Non-Hispanic,Female,11/5/2021,40218,1455,2ecd492c-5cd8-4611-89f5-37733574c178
1380,26,7950,1,African American,Non-Hispanic,Male,9/3/2021,40220,1456,1be3079d-b299-4d6d-962a-78a3c2209e40
1475,21,3850,1,African American,Non-Hispanic,Female,7/29/2021,40214,1457,f99186ae-b61d-48f5-969c-d37c5b56d1ab
1381,26,13065,4,African American,Non-Hispanic,Female,9/24/2021,40207,1458,e3da5a46-167d-4d33-9a14-82b0ae8b53f0
1476,24,9351,4,African American,Non-Hispanic,Female,7/29/2021,40219,1459,4b91da58-8b65-48c3-b142-864d6d248c6c
1382,26,3784.11,2,African American,Non-Hispanic,Female,3/2/2022,40291,1460,c5a7c236-8ba1-4c47-b076-03220173af12
1477,24,8084,2,Mixed Race,Non-Hispanic,Female,10/22/2021,40219,1461,e51682da-15a3-4845-9f77-1f62c8aa0e13
1383,26,2222.82,1,Others,Non-Hispanic,UNKNOWN,3/2/2022,40291,1462,f86d2411-2f3f-45ed-bd82-44016b219c40
1478,21,10066.04,4,White,Non-Hispanic,Male,11/18/2021,40219,1463,ef1a0fa3-6f54-4b06-8ea1-952843fc7916
1384,26,3285.4,3,African American,Non-Hispanic,Female,2/2/2022,40220,1464,979f7bfc-ff88-48d9-a102-f47b3f40145b
1479,2,8472,2,White,Non-Hispanic,Male,9/7/2021,40218,1465,f52ae624-21f3-43c2-b049-7fdf0f7d416d
1385,26,3954,4,White,Non-Hispanic,Female,7/2/2021,40207,1466,40535d9a-e27f-4baa-b9ad-09881f5f5698
1480,21,10829,1,African American,Non-Hispanic,Female,7/29/2021,40219,1467,64ddf39a-5582-405d-8501-33d4851c495b
1386,26,7014,4,White,Non-Hispanic,Female,7/2/2021,40207,1468,c1e98ffd-b783-4ea2-80ec-6c3c32316cf9
1481,21,12747.96,4,White,Non-Hispanic,Female,9/20/2021,40219,1469,4f23fdf5-95d7-485f-bcb5-dc47df4d8d17
1387,26,10825.11,4,White,Non-Hispanic,Male,11/9/2021,40291,1470,6f2e788f-8b7f-4230-8fe8-42cd90ff460f
1482,1,2000,1,Others,Non-Hispanic,UNKNOWN,2/10/2022,40258,1471,2b491515-f089-4687-9884-e9c650fdee65
1388,26,1708.8,1,Others,Non-Hispanic,Female,3/2/2022,40291,1472,4f48cd49-3859-4b6e-a580-c6d65360bc85
1483,26,5198.56,1,Others,Non-Hispanic,Male,3/2/2022,40291,1473,fa945e53-7b22-4c65-804a-0fb76c88d420
1389,26,9190,3,African American,Non-Hispanic,Female,8/28/2021,40207,1474,ecf9c0cd-78ba-436f-b283-77ade110a6d3
1390,26,8675,1,African American,Non-Hispanic,UNKNOWN,11/17/2021,40220,1475,ede311d4-a929-4783-ad5d-cc6812e102b0
1391,26,3637,1,White,Non-Hispanic,Female,7/15/2021,40220,1476,a2d2b6cf-5d9f-4b41-aa85-27efae7f5688
1392,26,5811.86,1,Mixed Race,Non-Hispanic,Male,8/16/2021,40207,1477,731cc6c4-2f29-4748-8dbf-384525dbae26
1393,26,7855,1,African American,Non-Hispanic,Male,11/15/2021,40220,1478,e79e8c97-18d6-49e7-9114-734a3889426f
1394,26,1485,1,African American,Non-Hispanic,Male,7/2/2021,40207,1479,77781283-c69d-4b6d-a852-f261bd674c4f
1395,26,8435,1,African American,Non-Hispanic,Male,11/17/2021,40220,1480,50c78b18-90c7-4bd7-ada4-8e2ea366dc88
1396,4,9877.33,1,African American,Non-Hispanic,Female,11/17/2021,40206,1481,df421415-f50f-4270-9981-26874e502d83
1397,11,17527,3,White,Non-Hispanic,Female,8/4/2021,40299,1482,23812d4f-1e65-4e1d-a49a-f5cead97e28c
1398,14,4377,3,White,Non-Hispanic,Male,7/29/2021,40272,1483,31b11de3-c839-4a45-b7cf-1cd320178532
1399,21,7275,1,White,Non-Hispanic,Female,10/7/2021,40214,1484,6d354930-aec7-43ac-80d7-1e5210dc70c7
1400,25,3075,4,African American,Non-Hispanic,Male,7/1/2021,40272,1485,8ec9ac85-59d5-4851-ab61-ff89f7d69b38
1401,25,7110,4,African American,Non-Hispanic,Male,7/1/2021,40272,1486,097e8967-dc02-4886-9ad5-6aece77bd2d3
1484,26,3183.34,3,Others,Non-Hispanic,Female,3/2/2022,40291,1487,d675ff3b-ebdb-40a3-9e26-7f1811ab4951
1485,4,5344.35,1,Mixed Race,Non-Hispanic,Male,10/20/2021,40202,1488,18e4a763-8403-42c0-9413-2c56ac4bbb55
1486,24,9300,1,White,Non-Hispanic,Male,11/9/2021,40291,1489,b0481a22-7ece-4769-94dc-7edf601f03c4
1487,10,6369,1,African American,Non-Hispanic,Female,8/20/2021,40218,1490,65934d52-dfd9-4c2b-bd17-ed5400e84686
1488,12,2622,1,African American,Non-Hispanic,Male,7/14/2021,40214,1491,850d32cc-8b55-46cd-8e8f-83c128223a9f
1489,15,3200,3,Others,Non-Hispanic,Male,1/27/2022,40215,1492,3214c5d8-ce97-41c3-8b53-ced29f66f672
1490,4,8918,2,White,Non-Hispanic,Male,10/20/2021,40202,1493,970e55b9-0d19-4c70-8232-8a4f658fc42a
1491,25,7694,1,Mixed Race,Non-Hispanic,Male,10/5/2021,40214,1494,552a3737-368c-41b9-9d69-32124ec41fc1
1492,25,7035,2,Mixed Race,Non-Hispanic,Female,8/19/2021,40214,1495,8cdc75ca-5265-48bb-996d-c552ff3c4971
1493,4,14991,2,African American,Non-Hispanic,Male,10/20/2021,40206,1496,70918fdb-8e45-473e-af5f-11facfd231e6
1494,7,11547,1,White,Non-Hispanic,Male,9/7/2021,40222,1497,1667a855-2180-441f-9305-832430984a15
1495,15,3000,2,Others,Non-Hispanic,Female,1/27/2022,40215,1498,d4b46b8e-666c-4334-bc2f-48122864e3f3
1496,11,12119,1,Mixed Race,Non-Hispanic,Female,8/28/2021,40220,1499,7733daaa-0af9-4c85-8bae-bb2c4b9b7285
1497,11,8991,3,African American,Non-Hispanic,Female,10/22/2021,40220,1500,5a6a92ae-4ee7-4aa2-8ad5-bd7c5a3ca303
1498,11,7213,4,White,Non-Hispanic,Male,8/10/2021,40299,1501,321e1a14-06ec-454b-95a5-b89588ea7f6d
1499,18,15500.28,1,African American,Non-Hispanic,Female,9/2/2021,40223,1502,636f7013-d70a-424a-9b70-1347636493fe
1504,0,10983,1,Mixed Race,Hispanic,Female,9/7/2021,40218,1503,7b5e3e0d-88b5-4527-915b-be1f02934c9b
